"STATION","NAME","DATE","PRCP"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-10-27","0.52"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-10-28","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-10-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-10-30","0.04"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-10-31","1.79"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-01","0.11"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-02","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-03","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-04","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-05","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-06","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-08","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-09","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-11","0.05"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-13","1.07"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-14","0.39"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-15","0.10"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-16","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-17","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-18","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-19","0.15"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-20","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-21","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-22","0.10"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-23","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-25","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-26","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-27","0.39"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-28","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-11-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-02","0.13"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-03","0.10"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-04","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-05","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-06","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-07","0.17"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-09","0.02"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-11","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-12","1.08"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-13","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-16","0.56"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-17","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-18","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-19","0.48"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-20","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-21","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-22","0.15"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-23","0.59"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-25","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-26","0.75"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-27","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-28","0.04"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-30","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2021-12-31","0.06"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-01","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-02","0.16"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-03","0.06"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-04","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-05","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-06","0.10"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-07","0.12"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-08","0.19"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-09","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-10","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-11","0.02"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-13","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-16","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-17","0.45"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-18","0.89"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-19","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-20","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-21","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-22","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-23","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-25","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-26","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-27","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-28","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-01-31","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-02","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-03","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-04","1.49"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-05","0.46"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-06","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-08","0.51"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-09","0.06"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-11","0.07"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-13","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-16","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-17","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-18","0.15"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-19","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-20","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-21","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-22","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-23","0.65"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-25","0.09"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-26","0.41"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-27","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-02-28","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-02","0.15"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-03","0.02"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-04","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-08","0.47"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-09","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-10","0.17"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-11","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-12","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-13","0.29"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-16","0.15"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-17","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-18","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-19","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-20","0.32"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-21","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-22","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-23","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-24","0.14"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-25","0.62"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-26","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-27","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-28","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-03-31","0.02"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-01","0.57"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-02","0.21"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-03","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-04","0.05"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-05","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-08","0.92"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-09","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-10","0.34"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-11","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-12","0.09"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-13","0.07"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-15","0.09"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-16","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-17","0.57"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-18","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-19","0.77"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-21","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-22","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-23","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-25","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-26","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-27","0.40"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-28","0.02"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-04-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-02","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-03","0.37"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-04","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-05","0.39"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-08","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-09","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-11","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-13","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-16","0.44"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-17","0.46"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-18","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-19","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-20","0.30"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-21","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-22","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-23","0.16"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-25","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-26","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-27","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-28","0.23"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-29","0.19"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-05-31","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-01","0.20"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-02","0.27"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-04","0.29"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-05","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-06","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-08","0.21"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-09","0.05"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-10","0.99"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-11","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-13","0.58"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-25","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-26","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-27","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-28","0.04"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-06-30","0.02"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-02","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-05","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-06","0.55"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-08","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-09","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-11","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-13","0.56"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-14","0.09"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-16","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-18","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-19","0.47"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-20","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-21","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-22","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-23","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-25","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-26","0.16"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-27","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-28","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-29","0.25"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-07-31","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-02","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-03","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-04","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-06","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-07","0.27"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-08","0.96"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-09","0.12"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-11","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-13","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-14","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-16","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-17","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-18","0.76"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-22","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-23","0.52"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-25","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-26","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-27","0.22"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-28","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-08-31","0.59"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-03","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-04","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-05","0.89"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-06","1.21"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-07","0.08"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-08","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-11","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-13","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-14","1.05"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-19","0.16"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-20","0.66"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-21","0.04"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-22","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-23","1.06"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-24","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-25","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-26","0.05"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-27","0.01"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-28","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-09-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-02","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-03","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-04","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-05","0.16"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-06","0.08"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-07","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-08","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-09","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-11","0.09"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-12","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-13","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-14","1.42"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-15","0.69"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-16","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-17","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-18","0.12"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-20","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-21","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-22","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-24","0.02"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-25","0.17"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-26","0.03"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-28","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-29","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-30","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-10-31","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-01","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-02","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-03","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-05","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-06","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-07","0.04"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-08","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-10","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-11","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-12","1.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-13","0.10"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-14","0.15"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-15","0.00"
"US1NHMR0065","EPSOM 3.2 SSW, NH US","2022-11-16","0.46"
